id_municipio,ano,populacao
2112308,2016,39283
2100477,2017,29544
2106326,2017,20643
2108009,2017,18974
2102309,2018,23360
2106003,2018,11652
2110856,2018,9826
2103901,2019,10727
2104701,2019,6224
2111904,2019,10624
2100808,2020,14281
2103406,2020,44856
2108405,2020,12201
2110906,2020,12366
2112209,2020,175681
2100832,2021,17511
2100873,2021,12070
2102200,2021,30283
2103208,2021,82726
2105351,2021,14315
2110708,2021,35274
2111508,2021,40426
2104081,2022,10922
2111250,2022,7208
2105708,2023,46083
2106755,2023,24485
2109403,2023,13981
2100550,2002,5781
2104073,2002,7912
2105104,2002,23025
2110237,2002,9183
2111573,2002,4127
2112407,2002,32773
2101251,2003,11888
2101905,2003,20933
2105302,2003,244175
2105476,2003,14644
2109551,2003,6955
2110005,2003,70576
2110039,2003,22381
2101608,2004,79985
2103109,2004,10257
2105005,2004,23881
2111722,2004,10032
2111953,2004,5351
2104651,2005,10406
2112456,2005,19207
2112852,2005,9117
2104677,2006,26847
2111953,2006,5413
2101772,2007,10027
2105948,2007,9116
2100501,2008,10768
2102606,2008,18694
2110203,2008,31039
2112605,2008,27887
2112852,2008,10499
2109502,2009,20601
2110039,2009,23666
2110500,2009,39876
2111953,2009,5479
2109056,2010,6134
2110302,2010,14484
2101004,2011,28894
2112506,2011,53407
2100055,2012,106372
2100436,2012,25664
2101806,2012,5510
2105450,2012,8632
2112209,2012,158967
2100956,2013,31446
2101970,2013,7337
2102077,2013,14630
2102804,2013,24331
2104909,2013,12026
2107357,2013,18736
2108009,2013,18543
2112100,2013,28430
2114007,2013,48578
2106607,2014,32739
2100832,2015,16334
2103174,2015,18696
2103901,2015,10837
2104206,2015,17540
2105153,2015,13415
2109700,2015,5657
2112704,2015,49027
2100501,2016,11205
2100055,2017,109103
2102705,2017,22782
2104677,2017,25216
2100436,2018,25370
2105104,2018,25909
2101350,2019,5445
2103257,2019,13557
2105963,2019,11424
2106706,2019,21449
2107704,2019,19359
2108108,2019,21005
2108702,2019,22729
2109601,2019,40435
2111573,2019,5417
2112407,2019,37835
2112605,2020,33237
2105500,2021,25282
2108108,2021,20984
2111102,2021,25940
2112001,2021,8915
2103109,2022,10514
2104206,2022,17467
2108058,2022,17165
2111789,2022,10405
2112407,2022,38402
2112456,2022,31424
2112605,2022,33626
2106359,2023,7209
2110658,2023,8149
2112274,2023,5643
2100956,2002,32038
2102606,2002,17694
2106326,2002,16026
2107456,2002,11002
2111029,2002,17571
2111805,2002,16054
2100436,2003,22786
2103604,2003,59847
2106805,2003,13816
2111706,2003,19852
2103901,2004,10238
2108504,2004,30394
2110039,2004,22632
2112308,2005,38147
2101251,2006,13130
2103901,2006,10441
2107456,2006,12139
2109056,2006,6293
2110302,2006,14642
2111722,2006,10842
2112902,2006,31186
2101301,2007,17580
2101939,2007,5506
2102804,2007,24316
2103109,2007,10349
2104552,2007,14341
2105708,2007,45183
2111078,2007,16785
2111102,2007,24646
2112506,2007,50253
2101806,2008,5506
2107407,2008,18771
2110856,2008,9835
2100709,2009,24344
2102325,2009,66140
2104107,2009,12348
2106326,2009,18779
2112308,2009,39584
2114007,2009,49878
2102374,2010,8419
2105658,2010,4998
2105922,2010,11025
2108702,2010,22469
2109502,2010,20555
2109601,2010,40044
2112456,2010,22116
2100303,2011,24266
2102804,2011,24160
2104073,2011,8182
2114007,2011,49539
2100832,2012,15627
2100956,2012,31826
2107001,2012,9529
2112803,2012,50376
2103554,2013,14924
2104701,2013,6225
2105658,2013,4999
2106359,2013,7884
2106508,2013,22388
2106755,2013,24980
2111029,2013,15546
2104107,2014,12620
2107506,2014,115733
2110658,2014,7332
2111201,2014,181767
2111573,2014,4775
2112704,2014,49409
2100808,2015,14332
2105427,2015,24741
2106201,2015,6887
2107357,2015,17905
2108108,2015,20943
2110708,2015,34645
2100204,2016,20950
2103125,2016,7788
2103554,2016,15223
2108108,2016,20981
2111763,2016,14966
2111508,2017,40373
2101103,2018,12063
2108306,2018,34830
2112506,2018,54883
2104099,2019,18094
2104305,2019,10472
2105922,2019,10995
2103174,2020,17507
2107704,2020,19233
2108009,2020,19171
2111789,2020,10346
2100105,2021,6287
2100204,2021,19653
2102705,2021,24115
2104008,2021,18833
2109056,2021,6152
2109759,2021,6960
2101004,2022,30451
2102754,2022,11615
2100709,2023,26184
2102556,2023,12649
2104701,2023,6169
2106508,2023,22581
2112456,2023,32172
2100709,2002,21736
2111102,2002,24080
2101509,2003,16151
2105708,2003,42702
2105922,2003,10894
2106359,2003,7503
2109007,2003,18496
2100303,2004,21162
2101905,2004,20941
2106672,2004,7981
2110906,2004,12074
2111201,2004,131617
2102804,2005,24418
2105708,2005,43941
2109304,2005,10111
2101004,2006,28354
2105450,2006,7212
2105708,2006,44585
2106607,2006,30983
2106672,2006,8038
2107704,2006,19829
2108009,2006,17222
2108058,2006,13343
2109403,2006,13116
2101103,2007,11236
2102606,2007,18567
2106359,2007,7801
2107704,2007,20027
2110005,2007,71500
2110906,2007,12044
2111532,2007,11753
2112456,2007,20312
2100873,2008,13721
2105005,2009,26113
2108207,2009,39775
2109007,2009,21032
2109601,2009,39735
2100600,2010,38309
2101400,2010,82096
2102325,2010,66726
2102705,2010,20250
2106508,2010,22101
2107001,2010,9602
2103158,2011,11279
2103208,2011,74304
2104107,2011,12392
2105104,2011,25586
2100501,2012,10948
2107209,2012,12851
2109601,2012,40362
2104008,2013,18522
2104081,2013,9564
2106326,2013,19851
2107308,2013,4640
2111722,2013,11811
2102036,2014,29297
2105963,2014,10948
2106375,2014,13794
2100105,2015,6170
2104305,2015,10451
2108207,2015,39638
2110401,2015,18691
2111078,2015,17717
2112100,2015,28357
2102200,2016,29093
2105401,2016,63692
2111409,2016,19586
2103125,2017,7724
2104651,2017,10946
2112456,2017,27880
2100600,2018,38903
2102754,2018,11423
2104628,2018,7377
2112803,2018,52050
2114007,2018,45730
2105807,2019,10111
2108207,2019,39286
2109502,2019,22119
2110005,2019,64254
2102606,2020,20216
2106672,2020,8951
2103158,2021,12461
2104602,2021,14350
2105005,2021,26903
2105989,2021,7239
2107803,2021,32879
2111748,2021,10490
2103703,2022,32886
2105963,2022,11617
2108454,2022,21123
2110203,2022,37847
2103406,2023,43393
2104081,2023,11040
2104602,2023,14289
2106904,2023,28897
2111201,2023,250953
2102374,2002,7731
2103125,2002,6731
2106003,2002,11238
2108306,2002,32999
2111748,2002,9153
2103703,2003,34999
2104503,2003,9380
2109239,2003,5815
2109908,2003,79118
2110609,2003,24505
2102358,2004,16078
2107803,2004,32859
2108405,2004,14045
2112456,2004,18737
2112605,2004,25021
2105351,2005,12938
2106326,2005,17167
2105427,2006,25065
2106003,2006,11389
2106805,2006,14103
2109759,2006,6798
2110906,2006,12063
2111789,2007,9389
2104628,2008,7348
2104909,2008,12587
2107258,2008,4767
2111003,2008,20251
2100105,2009,5816
2103158,2009,10540
2103406,2009,47564
2107258,2009,4845
2109452,2009,25145
2110708,2009,34156
2100055,2010,104916
2100204,2010,22106
2101103,2010,11490
2101731,2010,6668
2102002,2010,40147
2106102,2010,11520
2108900,2010,20793
2109304,2010,10799
2101731,2011,6836
2102309,2011,23233
2107456,2011,13325
2110609,2011,26958
2106631,2012,14290
2112233,2012,20962
2107407,2013,18854
2109056,2013,6142
2102002,2014,38881
2102374,2014,8982
2103752,2014,13238
2106201,2014,6811
2106805,2014,14454
2101004,2015,29662
2101103,2015,11911
2105807,2015,10353
2107506,2015,119299
2108405,2015,13313
2110609,2015,27731
2105450,2016,8356
2106300,2016,16484
2101939,2017,5838
2102077,2017,13857
2106904,2017,30386
2107704,2017,19590
2111631,2017,6038
2100477,2018,29121
2101350,2018,5453
2102903,2018,23976
2106359,2018,7601
2106409,2018,16780
2110278,2018,14358
2110609,2018,27977
2112456,2018,28621
2101251,2019,16698
2104107,2019,12894
2105906,2019,15500
2110906,2019,12323
2112274,2019,5776
2112902,2019,32169
2100550,2020,7204
2104909,2020,11062
2101731,2021,8342
2103505,2021,41644
2103604,2021,62201
2105906,2021,15363
2110203,2021,37566
2112704,2021,46313
2112803,2021,52790
2100436,2022,24875
2102325,2022,58770
2102374,2022,9849
2110278,2022,14314
2101251,2023,17267
2102408,2023,10404
2105351,2023,14201
2107001,2023,9336
2104305,2002,7600
2108801,2002,15990
2110658,2002,6533
2110856,2002,7967
2111250,2002,7743
2105351,2003,12372
2108454,2003,18977
2109601,2003,37003
2101350,2004,5080
2102309,2004,22600
2104073,2004,8012
2104651,2004,10413
2106359,2004,7585
2112308,2004,37782
2110708,2005,34504
2101707,2006,48804
2102309,2006,22814
2104099,2006,16137
2107001,2006,10069
2108900,2006,22708
2109239,2006,6185
2112852,2006,9568
2103406,2007,46906
2103703,2007,34009
2105153,2007,11527
2108405,2007,14177
2106409,2008,14449
2109700,2008,5524
2110039,2008,23497
2111706,2008,20878
2107456,2009,12965
2112704,2009,49394
2113009,2009,31348
2105476,2010,15804
2106607,2010,31956
2106631,2010,13425
2102606,2011,19077
2104677,2011,25998
2109007,2011,21641
2106201,2012,6656
2111748,2012,10388
2100501,2013,11016
2101772,2013,10739
2108405,2013,13727
2110203,2013,34321
2110237,2013,11721
2112605,2013,30812
2100055,2014,107647
2100501,2014,11085
2103505,2014,40455
2107803,2014,33661
2108900,2014,19813
2111706,2014,21000
2102754,2015,11197
2109056,2015,6172
2110658,2015,7445
2110856,2015,10129
2100873,2016,13246
2106672,2016,8744
2106755,2016,25093
2110401,2016,18791
2104206,2017,17538
2104628,2017,7389
2105708,2017,46757
2109809,2017,41482
2110278,2017,14359
2112605,2017,32465
2102077,2018,13651
2103901,2018,10766
2107506,2018,130143
2109452,2018,29676
2102374,2019,9588
2102804,2019,24715
2103208,2019,81576
2105500,2019,25168
2112233,2019,22406
2103000,2020,163485
2104073,2020,8305
2104404,2020,17779
2105427,2020,23827
2107258,2020,5163
2110856,2020,9648
2105302,2021,278889
2106755,2021,24764
2103901,2022,10566
2106359,2022,7313
2107803,2022,32683
2101731,2023,8553
2103125,2023,7293
2104008,2023,18762
2104503,2023,10472
2107456,2023,13912
2108702,2023,22449
2110005,2023,60114
2110302,2023,14649
2103901,2002,10017
2101970,2003,5421
2106375,2003,10085
2112902,2003,30747
2100600,2004,35021
2105922,2004,10920
2106706,2004,20651
2108306,2004,33829
2103125,2005,7210
2106508,2005,21050
2102002,2006,39219
2102507,2006,18395
2104008,2006,19517
2105476,2006,15158
2105658,2006,5485
2105963,2006,9861
2112274,2006,5718
2101731,2007,6296
2105427,2007,25165
2105476,2007,15339
2111904,2007,10608
2100303,2008,23156
2107308,2008,4671
2111250,2008,7666
2112803,2008,49198
2100055,2009,104044
2100501,2009,10792
2108603,2009,77559
2112274,2009,5695
2102101,2010,33601
2106409,2010,15049
2110906,2010,12015
2111953,2010,5481
2100808,2011,14112
2107704,2011,20342
2108405,2011,14092
2109205,2011,11683
2101970,2012,7265
2105906,2012,15664
2107605,2012,19207
2107803,2012,33798
2101251,2013,15508
2103000,2013,159811
2105948,2013,8992
2107258,2013,5029
2106508,2014,22459
2108108,2014,20877
2110039,2014,24464
2111748,2014,10430
2111789,2014,9986
2101772,2015,11053
2102325,2015,64487
2109502,2015,21388
2106359,2016,7738
2108603,2016,83041
2109452,2016,28836
2110302,2016,14650
2111300,2016,1062044
2103703,2017,33033
2107209,2017,13888
2109056,2017,6176
2100303,2018,24331
2101806,2018,5564
2110203,2018,36458
2111748,2018,10459
2100709,2019,26050
2101103,2019,12090
2104909,2019,11190
2111722,2019,10157
2105500,2020,25232
2108108,2020,21009
2109551,2020,7637
2100303,2021,24072
2108207,2021,38972
2108306,2021,34328
2110237,2021,11095
2100204,2022,19358
2100907,2022,40989
2106409,2022,17306
2111532,2022,14460
2103307,2023,118783
2100501,2002,10566
2103257,2002,12671
2104602,2002,13359
2107001,2002,10562
2107605,2002,17843
2109700,2002,5476
2104701,2003,6303
2105948,2003,9313
2107407,2003,18276
2104099,2004,15417
2105203,2004,10040
2106201,2004,6160
2106508,2004,20831
2109106,2004,42845
2112803,2004,47794
2100303,2005,21608
2101905,2005,20962
2102309,2005,22686
2109106,2005,43228
2111300,2005,975354
2111409,2005,21662
2102077,2006,13932
2102705,2006,19478
2104073,2006,8098
2104107,2006,12364
2110203,2006,29141
2108108,2007,20650
2111003,2007,20207
2112803,2007,48886
2109502,2008,20704
2104081,2009,8584
2104404,2009,17737
2105450,2009,8259
2110609,2009,26445
2101350,2010,5343
2104909,2010,12392
2111573,2010,4379
2101301,2011,17740
2104008,2011,18414
2108603,2011,78924
2112308,2011,39806
2105807,2012,10480
2106102,2012,11620
2112902,2012,31832
2100832,2013,15874
2102903,2013,22788
2104602,2013,14146
2108058,2013,15207
2108603,2013,80638
2109106,2013,45612
2109551,2013,7481
2111409,2013,19900
2111631,2013,6145
2100154,2014,11985
2101509,2014,18055
2104503,2014,10453
2106102,2014,11744
2108454,2014,21629
2103703,2015,33107
2106607,2015,32913
2108504,2015,32370
2110104,2015,24736
2101806,2016,5548
2107902,2017,17889
2113009,2017,31865
2103505,2018,41257
2104909,2018,11320
2105807,2018,10159
2106904,2018,30181
2107456,2018,13829
2111789,2018,10246
2113009,2018,31915
2101806,2019,5592
2104677,2019,24815
2105609,2019,15571
2106409,2019,16934
2110278,2019,14372
2101970,2020,7717
2103752,2020,14269
2106508,2020,22706
2107407,2020,18658
2110278,2020,14363
2111805,2020,17573
2101772,2021,11817
2103125,2021,7447
2104099,2021,18183
2111201,2021,236863
2105427,2022,23381
2105807,2022,9889
2100873,2023,11567
2107902,2023,17641
2112100,2023,27476
2100808,2002,11331
2102804,2002,24639
2106375,2002,9543
2106631,2002,8570
2106805,2002,13712
2109908,2002,78349
2103307,2003,118156
2103752,2003,12566
2101400,2004,69913
2103208,2004,67174
2103307,2004,118241
2108603,2004,74236
2108900,2004,23845
2110278,2004,11459
2103901,2005,10346
2112704,2005,44138
2104206,2006,17268
2109908,2006,81336
2100402,2007,7244
2101400,2007,76220
2106508,2007,21503
2107308,2007,4681
2109007,2007,20219
2109270,2007,16428
2109452,2007,23443
2110039,2007,23311
2101939,2008,5572
2105005,2008,25702
2105989,2008,6770
2108702,2008,22858
2109551,2008,7292
2110302,2008,14563
2105989,2009,6866
2102804,2010,24148
2105500,2010,24205
2111532,2010,12009
2103000,2011,158128
2110039,2011,23983
2100873,2012,14115
2102804,2012,24237
2103901,2012,10832
2104206,2012,17461
2106375,2012,13769
2108009,2012,18413
2111029,2012,15807
2112308,2012,39765
2102754,2013,11003
2104800,2013,65150
2105104,2013,25819
2110708,2013,34363
2104099,2014,17700
2111763,2014,14867
2100055,2015,108236
2100907,2015,42956
2107902,2015,17885
2111573,2015,4915
2102036,2016,29510
2105005,2016,27232
2105427,2016,24566
2107704,2016,19733
2110237,2016,11514
2110500,2016,43862
2104305,2017,10455
2105807,2017,10229
2106631,2017,16133
2110856,2017,9931
2112803,2017,51783
2100907,2018,42263
2103125,2018,7655
2106508,2018,22658
2108702,2018,22745
2107209,2019,14087
2107357,2019,16318
2101251,2020,16853
2104305,2020,10472
2107605,2020,21019
2108702,2020,22691
2111003,2020,19537
2111573,2020,5544
2111953,2020,5250
2112803,2020,52595
2105104,2021,25658
2110278,2021,14344
2111052,2021,10366
2102507,2022,17095
2103257,2022,13354
2106300,2022,14585
2111201,2022,244359
2112852,2022,10755
2107209,2023,14402
2111003,2023,19066
2102358,2002,16389
2104552,2002,11994
2105005,2002,22995
2112605,2002,23616
2101400,2003,67760
2102200,2003,25342
2102358,2003,16229
2103158,2003,7129
2107704,2003,19263
2109106,2003,42461
2102150,2004,13443
2103554,2004,12459
2106326,2004,16775
2107456,2004,11563
2111300,2004,964544
2111508,2004,37823
2105401,2005,57923
2106375,2005,11174
2110807,2005,5039
2105005,2006,24812
2107506,2007,93914
2112308,2007,38923
2102408,2008,10630
2105153,2008,11865
2110278,2008,13090
2111672,2008,5873
2105708,2009,46244
2104008,2010,18484
2113009,2010,31338
2102101,2011,33966
2105807,2011,10510
2111409,2011,20077
2112803,2011,50041
2100105,2012,6031
2101707,2012,56959
2109106,2012,45448
2113009,2012,31453
2100808,2013,14262
2102150,2013,10621
2103307,2013,120727
2110807,2013,4750
2106631,2014,15043
2110401,2014,18569
2110807,2014,4736
2111300,2014,1051425
2112233,2014,21405
2109908,2015,86417
2100477,2016,29976
2101301,2016,17357
2101772,2016,11194
2102358,2016,14440
2108900,2016,19365
2110005,2016,67028
2102606,2017,19901
2108900,2017,19137
2111409,2017,19431
2111953,2017,5330
2104305,2018,10458
2104503,2018,10545
2104552,2018,17743
2107803,2018,33234
2108256,2018,24487
2109403,2018,14228
2103752,2019,14120
2112704,2019,47285
2101608,2020,87352
2102036,2020,29736
2103125,2020,7518
2108306,2020,34543
2111300,2020,1080699
2111631,2020,5937
2101939,2021,5972
2106300,2021,14903
2108009,2021,19203
2111003,2021,19393
2101806,2022,5619
2109007,2023,24361
2111532,2023,14578
2111722,2023,9091
2101103,2002,10720
2104081,2002,5586
2106607,2002,30010
2108900,2002,25114
2110708,2002,34704
2100550,2003,5888
2103406,2003,45712
2105203,2003,9942
2111953,2003,5328
2101103,2004,10932
2101939,2004,5321
2104800,2004,53840
2105500,2004,25027
2105906,2004,15066
2109205,2004,10412
2100956,2005,32261
2101806,2005,5485
2105450,2005,6855
2107308,2005,4682
2100600,2006,36152
2102150,2006,12542
2102606,2006,18414
2108108,2006,20633
2111508,2006,38412
2101970,2007,6396
2108504,2007,30999
2109601,2007,38905
2103802,2008,22899
2104602,2009,13953
2106631,2009,12845
2106706,2009,20645
2107704,2009,20329
2111722,2009,12004
2103901,2010,10769
2104701,2010,6225
2107357,2010,19664
2109809,2010,38088
2112308,2010,39761
2101251,2011,15025
2110906,2011,12006
2111102,2011,25089
2106508,2012,22295
2109239,2012,6394
2100204,2013,21609
2109007,2013,22158
2110401,2013,18437
2112001,2013,8126
2102358,2014,14710
2106409,2014,16020
2108504,2014,32221
2109106,2014,45777
2111532,2014,12842
2100956,2015,30572
2101202,2015,103970
2102077,2015,14255
2102804,2015,24513
2104081,2015,9886
2110203,2015,35251
2100832,2016,16548
2107308,2016,4612
2108801,2016,18359
2105963,2017,11254
2106375,2017,13850
2109502,2017,21742
2111789,2017,10181
2100501,2018,11277
2108900,2018,18906
2100055,2019,109886
2101004,2019,30215
2101509,2019,18880
2107407,2019,18699
2109007,2019,23588
2109403,2019,14213
2109809,2019,42102
2112001,2019,8764
2112803,2019,52345
2100105,2020,6278
2100303,2020,24178
2106706,2020,21506
2102325,2021,59696
2103406,2021,44387
2106003,2021,11657
2106904,2021,29507
2107506,2021,141737
2108058,2021,16993
2111078,2021,17521
2112274,2021,5735
2102408,2022,10492
2111706,2022,20170
2104107,2023,12929
2106201,2023,7296
2109908,2023,88126
2110609,2023,27907
2111763,2023,15063
2101400,2002,65614
2102408,2002,10197
2110906,2002,12078
2100402,2003,6682
2106201,2003,6083
2106706,2003,20644
2110658,2003,6587
2100808,2004,12011
2100832,2004,13164
2101731,2004,5931
2107902,2004,16290
2109270,2004,15482
2101004,2005,28219
2108405,2005,14080
2111953,2005,5381
2102036,2006,23749
2106300,2006,16484
2111748,2006,9723
2100709,2007,23642
2100907,2007,41653
2105302,2007,246778
2107258,2007,4689
2107407,2007,18700
2108009,2007,17477
2109502,2007,20847
2101772,2008,10125
2103208,2008,71252
2108801,2008,17131
2100600,2009,37894
2102077,2010,14934
2102358,2010,15206
2107456,2010,13186
2100550,2011,6497
2100832,2011,15382
2102754,2011,10844
2104081,2011,9228
2104909,2011,12280
2112407,2011,34435
2101509,2012,17740
2101608,2012,84215
2103307,2012,120497
2107357,2012,19149
2107456,2012,13438
2108504,2012,31878
2112852,2012,11381
2102358,2013,14846
2104404,2013,17736
2106706,2013,20904
2108058,2014,15482
2109908,2014,85952
2112100,2014,28402
2100204,2015,21182
2103406,2015,46826
2106755,2015,25083
2107407,2015,18835
2108256,2015,24035
2109007,2015,22663
2109809,2015,40667
2112308,2015,39446
2102374,2016,9268
2102556,2016,13233
2103208,2016,79365
2107902,2016,17906
2111904,2016,10638
2112100,2016,28292
2112456,2016,27094
2100501,2017,11245
2101608,2017,86370
2101806,2017,5561
2102309,2017,23379
2110609,2017,27942
2101202,2018,105590
2105153,2018,13838
2105658,2018,5174
2105989,2018,7179
2107308,2018,4576
2110500,2018,44983
2111953,2018,5306
2102556,2019,13013
2103307,2019,120542
2109270,2019,17963
2112852,2019,10986
2101731,2020,8239
2109908,2020,87919
2101301,2021,16958
2104552,2021,18410
2109403,2021,14116
2112605,2021,33430
2102036,2022,29713
2102606,2022,20340
2104552,2022,18584
2105922,2022,10897
2105989,2022,7239
2106631,2022,17420
2108256,2022,24774
2109056,2022,6142
2111508,2022,40335
2111573,2022,5772
2111672,2022,4814
2100550,2023,7307
2109601,2023,39913
2100105,2002,5038
2101004,2002,27879
2106755,2002,18288
2106904,2002,27250
2107100,2002,15702
2108504,2002,30022
2112308,2002,37079
2101103,2003,10833
2102150,2003,13903
2103802,2003,22809
2110278,2003,11067
2111904,2003,10686
2104602,2004,13495
2107001,2004,10309
2111003,2004,20038
2100204,2005,22094
2102903,2005,20680
2104099,2005,15785
2105500,2005,24897
2109452,2005,21690
2110658,2005,6687
2111029,2005,17157
2100204,2006,22119
2105807,2006,10411
2105948,2006,9167
2106904,2006,29489
2111805,2006,16700
2100808,2007,13060
2101806,2007,5500
2104305,2007,9297
2104602,2007,13770
2104677,2007,26682
2106672,2007,8070
2100154,2008,11296
2104107,2008,12354
2105476,2008,15505
2101103,2009,11411
2105963,2009,10356
2108009,2009,17932
2103208,2010,73265
2105948,2010,8992
2108801,2010,17512
2112233,2010,20538
2114007,2010,49839
2107902,2011,17773
2103125,2012,7980
2105302,2012,253314
2105500,2012,24333
2111607,2012,17809
2103158,2013,11559
2110278,2013,14168
2100832,2014,16095
2102754,2014,11096
2102903,2014,23054
2109205,2014,11797
2111508,2014,40103
2103000,2015,161322
2104099,2015,17811
2105500,2015,24774
2106805,2015,14461
2107803,2015,33583
2100907,2016,42763
2109270,2016,17833
2111748,2016,10447
2112001,2016,8482
2112704,2016,48598
2112001,2017,8586
2106201,2018,7082
2108454,2018,21497
2112704,2018,47694
2100501,2019,11313
2109551,2019,7626
2111631,2019,5973
2112456,2019,29334
2100055,2020,110212
2101202,2020,106611
2103505,2020,41562
2104206,2020,17552
2104677,2020,24596
2105450,2020,7962
2107456,2020,13904
2107803,2020,33023
2111078,2020,17602
2102101,2021,35411
2104107,2021,12941
2104503,2022,10501
2106672,2022,8998
2107902,2022,17720
2108702,2022,22536
2110609,2022,27951
2102374,2023,9908
2110401,2023,18784
2101939,2002,5210
2111300,2002,942414
2102408,2003,10259
2104677,2003,27298
2111078,2003,15949
2111300,2003,953620
2112456,2003,18301
2104628,2004,7125
2104909,2004,12934
2103752,2005,12577
2107704,2005,19635
2107902,2005,16522
2109759,2005,6674
2111102,2005,24367
2105203,2006,10239
2105104,2007,24681
2105203,2007,10339
2111763,2007,14736
2101707,2008,51586
2104552,2008,14820
2100873,2009,14043
2100956,2009,32468
2101608,2009,82794
2111250,2009,7647
2111789,2009,9568
2112902,2009,31556
2100808,2010,13961
2100832,2010,15139
2111029,2010,16284
2104628,2011,7433
2105203,2011,10625
2106375,2011,13720
2111029,2011,16046
2111573,2011,4448
2111631,2011,6198
2112001,2011,7872
2104081,2012,9417
2106755,2012,24916
2110658,2012,7124
2111300,2012,1038711
2101731,2013,7200
2110039,2013,24319
2110609,2013,27383
2111201,2013,174731
2112902,2013,31923
2103307,2014,120911
2104909,2014,11874
2104602,2015,14229
2111748,2015,10445
2111789,2015,10066
2112233,2015,21623
2100436,2016,25552
2100808,2016,14350
2101970,2016,7538
2105302,2016,265359
2107258,2016,5116
2109502,2016,21570
2100436,2017,25459
2101707,2017,62686
2101731,2017,7879
2110203,2017,36068
2100154,2018,12248
2101509,2018,18696
2102002,2018,37098
2103703,2018,33022
2104602,2018,14294
2106755,2018,25013
2111003,2018,19778
2102002,2019,36654
2104800,2019,71961
2108454,2019,21430
2110203,2019,36865
2102150,2020,9885
2102705,2020,23804
2102754,2020,11545
2111508,2020,40469
2104503,2021,10526
2108454,2021,21237
2108801,2021,18229
2109502,2021,22420
2109700,2021,5717
2103307,2022,119331
2103604,2022,61936
2105005,2022,26778
2106201,2022,7277
2112100,2022,27641
2101103,2023,12076
2101772,2023,11989
2103158,2023,12594
2108207,2023,38504
2110203,2023,38129
2107407,2002,18165
2109205,2002,9983
2100709,2003,22115
2102002,2003,38209
2105963,2003,9288
2112605,2003,24317
2104677,2004,27147
2108207,2004,40601
2102150,2005,12981
2104305,2005,8609
2105963,2005,9678
2106409,2005,13513
2110203,2005,28175
2111607,2005,16466
2111672,2005,5424
2111706,2005,20270
2111763,2005,14756
2112274,2005,5723
2112605,2005,25731
2102556,2007,13256
2102903,2007,21247
2112605,2007,27182
2102754,2008,10764
2102804,2008,24250
2103109,2008,10379
2103505,2008,39172
2104081,2008,8123
2112001,2008,7519
2113009,2008,31348
2101004,2010,28751
2105963,2010,10496
2111300,2010,1025127
2111672,2010,6084
2102507,2011,18661
2103257,2011,13887
2103554,2011,14651
2104305,2011,10353
2110104,2011,24364
2102408,2012,10846
2104628,2013,7418
2104651,2013,10635
2107456,2013,13521
2109270,2013,17581
2110104,2013,24581
2100600,2014,38879
2101772,2014,10895
2109700,2014,5633
2112852,2014,11288
2104800,2015,67614
2106326,2015,20291
2101731,2016,7734
2104008,2016,18708
2104206,2016,17546
2110708,2016,34758
2111201,2016,196718
2111532,2016,13325
2104008,2017,18741
2109205,2017,11804
2110401,2017,18849
2100105,2018,6250
2102374,2018,9491
2108801,2018,18374
2100204,2019,20186
2100436,2019,25285
2101301,2019,17123
2103554,2019,15326
2107902,2019,17870
2109452,2019,30122
2109908,2019,87683
2111789,2019,10296
2100907,2020,41695
2102374,2020,9687
2104057,2020,35341
2106805,2020,14448
2112506,2020,55086
2100501,2021,11360
2109106,2022,46580
2109304,2022,10857
2111631,2022,5858
2101004,2023,30494
2105922,2023,10847
2108256,2023,24833
2109502,2023,22616
2111300,2023,1088510
2111631,2023,5798
2102002,2002,37864
2103505,2002,37991
2111953,2002,5308
2112100,2002,28091
2100600,2003,34519
2101806,2003,5474
2111508,2003,37557
2111763,2003,14787
2112308,2003,37433
2112704,2003,41341
2100204,2004,22109
2105476,2004,14809
2110237,2004,9922
2110708,2004,34587
2111805,2004,16387
2104909,2005,12839
2106904,2005,28933
2108108,2005,20590
2108702,2005,23618
2109502,2005,21089
2111250,2005,7703
2105609,2006,15684
2105989,2006,6567
2100204,2007,22146
2103208,2007,70242
2104800,2007,57762
2108058,2007,13587
2108702,2007,23129
2101251,2008,13974
2103554,2008,13851
2104701,2008,6255
2106201,2008,6402
2106631,2008,12222
2107357,2008,19408
2111805,2008,16962
2101970,2009,6865
2102358,2009,15359
2107803,2009,33747
2111052,2009,11024
2111672,2009,6005
2103604,2010,62561
2106706,2010,20646
2107506,2010,102824
2110104,2010,24234
2102150,2011,10821
2104651,2011,10443
2105153,2011,12690
2107506,2011,105793
2109502,2011,20616
2111805,2012,17273
2100055,2013,107039
2104073,2013,8233
2105906,2013,15666
2110005,2013,69521
2100477,2014,30766
2101905,2014,20961
2107456,2014,13600
2100402,2015,7230
2101707,2015,60620
2104404,2015,17777
2104503,2015,10495
2105948,2015,9039
2109106,2015,45919
2102101,2016,35168
2102325,2016,63780
2104503,2016,10525
2104701,2016,6216
2105658,2016,5119
2107605,2016,20203
2111102,2016,25598
2111722,2016,11003
2100709,2017,25849
2107357,2017,17073
2112100,2017,28199
2101939,2018,5867
2102101,2018,35339
2109502,2018,21918
2103174,2019,17742
2105351,2019,14366
2105401,2019,63440
2106326,2019,21015
2110401,2019,18889
2105476,2020,17115
