id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
2105658,2010,20676000,629000.0,20046000.0,6166000.0,791000.0,4860000.0,8229000.0
2105658,2011,23667000,819000.0,22848000.0,6732000.0,868000.0,5945000.0,9303000.0
2105658,2012,27071000,1004000.0,26067000.0,7422000.0,1035000.0,6218000.0,11392000.0
2105658,2013,29663000,1036000.0,28628000.0,9768000.0,868000.0,6641000.0,11351000.0
2105658,2014,30113000,819000.0,29294000.0,10387000.0,1031000.0,6932000.0,10944000.0
2105658,2015,33135000,1011000.0,32124000.0,11889000.0,1248000.0,6996000.0,11991000.0
2105658,2016,39593000,1388000.0,38205000.0,14256000.0,1328000.0,9026000.0,13594000.0
2105658,2017,42330000,1701000.0,40629000.0,13638000.0,1278000.0,10117000.0,15596000.0
2105658,2018,45724000,1836000.0,43888000.0,12473000.0,1396000.0,11716000.0,18303000.0
2105658,2019,43483000,1810000.0,41673000.0,12059000.0,1320000.0,10375000.0,17919000.0
2105658,2020,52260000,2028000.0,50233000.0,14443000.0,1295000.0,11765000.0,22730000.0
2105658,2021,61701000,2787000.0,58914000.0,19991000.0,1365000.0,13849000.0,23709000.0
2105658,2022,67826000,,,,,,
2105658,2023,71491000,,,,,,
2105708,2002,78140000,3391000.0,74749000.0,17463000.0,5427000.0,26993000.0,24866000.0
2105708,2003,77885000,3038000.0,74846000.0,14665000.0,6736000.0,26434000.0,27012000.0
2105708,2004,103020000,4090000.0,98930000.0,24037000.0,6175000.0,36049000.0,32669000.0
2105708,2005,96420000,4992000.0,91428000.0,12913000.0,6074000.0,39493000.0,32949000.0
2105708,2006,124768000,6455000.0,118313000.0,17978000.0,12446000.0,45956000.0,41933000.0
2105708,2007,130481000,7589000.0,122892000.0,17967000.0,6620000.0,53821000.0,44484000.0
2105708,2008,178665000,8479000.0,170186000.0,47757000.0,8890000.0,63717000.0,49822000.0
2105708,2009,176619000,8852000.0,167767000.0,26088000.0,10682000.0,71405000.0,59592000.0
2105708,2010,175720000,7308000.0,168412000.0,31164000.0,8729000.0,61734000.0,66786000.0
2105708,2011,197408000,8309000.0,189099000.0,33529000.0,9893000.0,66990000.0,78687000.0
2105708,2012,231898000,11117000.0,220782000.0,36762000.0,11934000.0,84423000.0,87663000.0
2105708,2013,254077000,11998000.0,242078000.0,42587000.0,11587000.0,94251000.0,93653000.0
2105708,2014,282883000,11299000.0,271584000.0,42099000.0,14887000.0,105938000.0,108661000.0
2105708,2015,325781000,19144000.0,306636000.0,42673000.0,18960000.0,127535000.0,117468000.0
2105708,2016,362458000,22223000.0,340235000.0,35548000.0,18392000.0,154624000.0,131671000.0
2105708,2017,366466000,22790000.0,343676000.0,38322000.0,17134000.0,151249000.0,136970000.0
2105708,2018,395324000,24527000.0,370797000.0,34100000.0,17936000.0,162671000.0,156090000.0
2105708,2019,414224000,29657000.0,384567000.0,34488000.0,17255000.0,166446000.0,166378000.0
2105708,2020,422838000,29239000.0,393598000.0,42829000.0,14496000.0,160700000.0,175574000.0
2105708,2021,550404000,43880000.0,506524000.0,74293000.0,31692000.0,213761000.0,186778000.0
2105708,2022,553462000,,,,,,
2105708,2023,621148000,,,,,,
2105807,2002,13470000,327000.0,13143000.0,3165000.0,766000.0,2820000.0,6392000.0
2105807,2003,15470000,202000.0,15268000.0,4291000.0,674000.0,2969000.0,7335000.0
2105807,2004,16104000,304000.0,15800000.0,4123000.0,572000.0,3470000.0,7634000.0
2105807,2005,17226000,386000.0,16839000.0,4606000.0,522000.0,3564000.0,8147000.0
2105807,2006,19505000,432000.0,19074000.0,4707000.0,1062000.0,3997000.0,9307000.0
2105807,2007,20844000,437000.0,20407000.0,5315000.0,793000.0,4503000.0,9796000.0
2105807,2008,24654000,603000.0,24051000.0,6238000.0,1154000.0,5393000.0,11265000.0
2105807,2009,29363000,747000.0,28616000.0,6950000.0,1321000.0,6816000.0,13529000.0
2105807,2010,33639000,678000.0,32961000.0,8718000.0,1331000.0,6425000.0,16487000.0
2105807,2011,40200000,888000.0,39313000.0,9719000.0,1784000.0,7974000.0,19835000.0
2105807,2012,41462000,1321000.0,40141000.0,6481000.0,2045000.0,9662000.0,21953000.0
2105807,2013,44187000,1139000.0,43048000.0,8769000.0,2090000.0,10585000.0,21604000.0
2105807,2014,52022000,1052000.0,50970000.0,10005000.0,2701000.0,12352000.0,25914000.0
2105807,2015,56901000,1768000.0,55133000.0,8972000.0,3195000.0,13637000.0,29329000.0
2105807,2016,67200000,2157000.0,65043000.0,9289000.0,3485000.0,17144000.0,35125000.0
2105807,2017,65710000,2267000.0,63443000.0,9047000.0,3249000.0,15835000.0,35312000.0
2105807,2018,69138000,2226000.0,66912000.0,7951000.0,3811000.0,17089000.0,38060000.0
2105807,2019,70008000,2328000.0,67681000.0,7020000.0,3498000.0,16423000.0,40740000.0
2105807,2020,68940000,2396000.0,66545000.0,8205000.0,3833000.0,15621000.0,38886000.0
2105807,2021,86638000,3001000.0,83637000.0,9916000.0,4353000.0,18818000.0,50549000.0
2105807,2022,98654000,,,,,,
2105807,2023,108264000,,,,,,
2105906,2002,20037000,428000.0,19608000.0,7054000.0,710000.0,3592000.0,8252000.0
2105906,2003,25653000,340000.0,25313000.0,9735000.0,1020000.0,5278000.0,9280000.0
2105906,2004,26203000,429000.0,25774000.0,10369000.0,734000.0,4497000.0,10173000.0
2105906,2005,28218000,425000.0,27793000.0,10313000.0,702000.0,4863000.0,11915000.0
2105906,2006,32564000,589000.0,31975000.0,10881000.0,1607000.0,5986000.0,13502000.0
2105906,2007,36531000,1022000.0,35509000.0,11469000.0,1553000.0,7412000.0,15075000.0
2105906,2008,48486000,916000.0,47570000.0,19901000.0,1550000.0,9143000.0,16976000.0
2105906,2009,48061000,1223000.0,46839000.0,13948000.0,1769000.0,10366000.0,20755000.0
2105906,2010,49217000,1245000.0,47972000.0,17221000.0,1676000.0,9685000.0,19390000.0
2105906,2011,64574000,1465000.0,63110000.0,17684000.0,2336000.0,13322000.0,29767000.0
2105906,2012,70015000,1656000.0,68359000.0,18577000.0,2725000.0,14646000.0,32412000.0
2105906,2013,76420000,1515000.0,74905000.0,22048000.0,2346000.0,16031000.0,34479000.0
2105906,2014,84645000,1762000.0,82883000.0,22251000.0,3161000.0,18204000.0,39267000.0
2105906,2015,88235000,2202000.0,86032000.0,22819000.0,3747000.0,18085000.0,41382000.0
2105906,2016,97400000,3048000.0,94352000.0,21674000.0,3831000.0,23439000.0,45408000.0
2105906,2017,99231000,3332000.0,95899000.0,18253000.0,3515000.0,23245000.0,50887000.0
2105906,2018,105373000,3751000.0,101622000.0,17422000.0,3637000.0,25469000.0,55094000.0
2105906,2019,116404000,3640000.0,112764000.0,17696000.0,3889000.0,26729000.0,64450000.0
2105906,2020,130708000,3458000.0,127249000.0,22026000.0,3538000.0,26370000.0,75315000.0
2105906,2021,135733000,4897000.0,130836000.0,28547000.0,3641000.0,28600000.0,70049000.0
2105906,2022,148283000,,,,,,
2105906,2023,169405000,,,,,,
2105922,2002,12942000,169000.0,12773000.0,5210000.0,541000.0,2039000.0,4983000.0
2105922,2003,17280000,141000.0,17139000.0,8485000.0,805000.0,2107000.0,5743000.0
2105922,2004,17582000,162000.0,17420000.0,8249000.0,474000.0,2188000.0,6508000.0
2105922,2005,17627000,253000.0,17374000.0,6199000.0,591000.0,2904000.0,7679000.0
2105922,2006,20000000,376000.0,19624000.0,5607000.0,1474000.0,3682000.0,8862000.0
2105922,2007,20733000,516000.0,20217000.0,4753000.0,719000.0,4590000.0,10155000.0
2105922,2008,28386000,672000.0,27714000.0,8602000.0,1112000.0,5903000.0,12097000.0
2105922,2009,35085000,728000.0,34357000.0,8567000.0,4233000.0,7250000.0,14307000.0
2105922,2010,36408000,744000.0,35664000.0,9912000.0,2764000.0,7405000.0,15583000.0
2105922,2011,40614000,775000.0,39838000.0,10832000.0,1715000.0,7786000.0,19504000.0
2105922,2012,40304000,1416000.0,38888000.0,8333000.0,1827000.0,7781000.0,20947000.0
2105922,2013,45745000,1360000.0,44384000.0,8137000.0,1650000.0,10270000.0,24327000.0
2105922,2014,60870000,1336000.0,59533000.0,16368000.0,2844000.0,12849000.0,27472000.0
2105922,2015,61006000,1980000.0,59025000.0,12591000.0,3088000.0,13586000.0,29760000.0
2105922,2016,66816000,2626000.0,64190000.0,10548000.0,2937000.0,17943000.0,32762000.0
2105922,2017,75446000,2859000.0,72587000.0,17155000.0,2981000.0,18526000.0,33925000.0
2105922,2018,78216000,2571000.0,75645000.0,17225000.0,2997000.0,18352000.0,37071000.0
2105922,2019,74217000,3142000.0,71075000.0,11741000.0,2569000.0,18260000.0,38506000.0
2105922,2020,84519000,3293000.0,81226000.0,16463000.0,2599000.0,19654000.0,42510000.0
2105922,2021,97006000,3962000.0,93045000.0,24543000.0,2797000.0,20836000.0,44870000.0
2105922,2022,172304000,,,,,,
2105922,2023,211547000,,,,,,
2105948,2002,14087000,337000.0,13749000.0,5163000.0,794000.0,3133000.0,4660000.0
2105948,2003,16569000,284000.0,16285000.0,6807000.0,734000.0,3312000.0,5432000.0
2105948,2004,18481000,367000.0,18114000.0,7229000.0,665000.0,4279000.0,5940000.0
2105948,2005,20863000,545000.0,20317000.0,7814000.0,675000.0,5107000.0,6721000.0
2105948,2006,24083000,761000.0,23321000.0,8087000.0,1286000.0,5880000.0,8068000.0
2105948,2007,24386000,729000.0,23657000.0,8844000.0,759000.0,5984000.0,8070000.0
2105948,2008,30405000,925000.0,29480000.0,11148000.0,1082000.0,7478000.0,9772000.0
2105948,2009,33230000,938000.0,32293000.0,10753000.0,1389000.0,8800000.0,11351000.0
2105948,2010,35398000,657000.0,34741000.0,13632000.0,1335000.0,7238000.0,12536000.0
2105948,2011,42197000,1069000.0,41128000.0,14960000.0,1661000.0,9400000.0,15107000.0
2105948,2012,40393000,1195000.0,39198000.0,10717000.0,1755000.0,10075000.0,16651000.0
2105948,2013,49179000,1402000.0,47778000.0,14370000.0,1659000.0,12532000.0,19217000.0
2105948,2014,59715000,1823000.0,57892000.0,17266000.0,2551000.0,15240000.0,22835000.0
2105948,2015,59923000,2258000.0,57666000.0,14922000.0,3145000.0,16145000.0,23454000.0
2105948,2016,68917000,2795000.0,66123000.0,16985000.0,3624000.0,20475000.0,25038000.0
2105948,2017,72046000,3367000.0,68679000.0,16948000.0,3299000.0,20887000.0,27545000.0
2105948,2018,79571000,3440000.0,76130000.0,15695000.0,3345000.0,22744000.0,34347000.0
2105948,2019,74692000,3444000.0,71247000.0,12159000.0,4141000.0,20216000.0,34731000.0
2105948,2020,104282000,5522000.0,98760000.0,12784000.0,6288000.0,41179000.0,38509000.0
2105948,2021,83983000,4660000.0,79323000.0,14332000.0,4200000.0,25895000.0,34897000.0
2105948,2022,91324000,,,,,,
2105948,2023,104301000,,,,,,
2105963,2002,18511000,278000.0,18234000.0,8423000.0,1356000.0,2831000.0,5624000.0
2105963,2003,16796000,180000.0,16615000.0,5998000.0,1519000.0,2565000.0,6534000.0
2105963,2004,21822000,305000.0,21516000.0,9443000.0,818000.0,3980000.0,7275000.0
2105963,2005,17281000,372000.0,16910000.0,4669000.0,665000.0,3621000.0,7955000.0
2105963,2006,26620000,459000.0,26160000.0,10238000.0,2016000.0,5011000.0,8896000.0
2105963,2007,28378000,651000.0,27727000.0,10201000.0,1048000.0,6426000.0,10051000.0
2105963,2008,55379000,770000.0,54609000.0,31997000.0,2344000.0,9112000.0,11156000.0
2105963,2009,37523000,721000.0,36802000.0,13473000.0,1924000.0,7865000.0,13539000.0
2105963,2010,40643000,672000.0,39972000.0,13804000.0,1844000.0,7880000.0,16444000.0
2105963,2011,50026000,974000.0,49052000.0,15837000.0,1991000.0,9666000.0,21558000.0
2105963,2012,55303000,1177000.0,54127000.0,17865000.0,2246000.0,10451000.0,23564000.0
2105963,2013,62387000,1484000.0,60903000.0,20467000.0,2060000.0,12454000.0,25923000.0
2105963,2014,64206000,1011000.0,63195000.0,19839000.0,2653000.0,13724000.0,26979000.0
2105963,2015,71234000,2558000.0,68676000.0,17925000.0,3218000.0,17119000.0,30415000.0
2105963,2016,68528000,2705000.0,65823000.0,10581000.0,2525000.0,19353000.0,33364000.0
2105963,2017,72172000,3043000.0,69128000.0,11177000.0,2422000.0,19670000.0,35859000.0
2105963,2018,78590000,3163000.0,75427000.0,10382000.0,2633000.0,21871000.0,40541000.0
2105963,2019,76992000,3618000.0,73374000.0,10232000.0,2424000.0,20643000.0,40076000.0
2105963,2020,85855000,3927000.0,81929000.0,13291000.0,2486000.0,22272000.0,43879000.0
2105963,2021,102432000,5014000.0,97418000.0,20493000.0,2792000.0,25498000.0,48635000.0
2105963,2022,116772000,,,,,,
2105963,2023,128791000,,,,,,
2105989,2002,10652000,163000.0,10489000.0,4466000.0,361000.0,1766000.0,3896000.0
2105989,2003,12624000,160000.0,12464000.0,6235000.0,439000.0,1631000.0,4159000.0
2105989,2004,15698000,249000.0,15449000.0,6961000.0,459000.0,2461000.0,5568000.0
2105989,2005,16304000,317000.0,15987000.0,7155000.0,459000.0,2534000.0,5839000.0
2105989,2006,18794000,369000.0,18426000.0,7258000.0,998000.0,2958000.0,7211000.0
2105989,2007,19903000,429000.0,19473000.0,7247000.0,580000.0,3440000.0,8207000.0
2105989,2008,24652000,500000.0,24152000.0,8977000.0,813000.0,4556000.0,9806000.0
2105989,2009,29459000,764000.0,28695000.0,9349000.0,1230000.0,5973000.0,12143000.0
2105989,2010,30679000,884000.0,29795000.0,10804000.0,1172000.0,5882000.0,11937000.0
2105989,2011,34548000,1071000.0,33477000.0,11626000.0,1438000.0,7237000.0,13175000.0
2105989,2012,38834000,1578000.0,37256000.0,13122000.0,1450000.0,8233000.0,14452000.0
2105989,2013,40869000,1082000.0,39787000.0,14881000.0,1186000.0,8729000.0,14992000.0
2105989,2014,48905000,1535000.0,47370000.0,16010000.0,1759000.0,11619000.0,17981000.0
2105989,2015,53484000,2017000.0,51468000.0,17537000.0,2185000.0,12851000.0,18894000.0
2105989,2016,67218000,3217000.0,64001000.0,18525000.0,2493000.0,19949000.0,23034000.0
2105989,2017,70457000,3638000.0,66819000.0,17110000.0,2404000.0,20617000.0,26687000.0
2105989,2018,75197000,4286000.0,70911000.0,16666000.0,2764000.0,23037000.0,28444000.0
2105989,2019,73879000,4304000.0,69574000.0,17297000.0,2408000.0,20564000.0,29305000.0
2105989,2020,83822000,4081000.0,79741000.0,23113000.0,2399000.0,20668000.0,33561000.0
2105989,2021,101467000,6064000.0,95403000.0,31153000.0,2667000.0,25636000.0,35947000.0
2105989,2022,115530000,,,,,,
2105989,2023,122752000,,,,,,
2106003,2002,23449000,701000.0,22747000.0,4085000.0,5484000.0,5785000.0,7393000.0
2106003,2003,21784000,604000.0,21179000.0,4664000.0,2414000.0,5721000.0,8380000.0
2106003,2004,21432000,532000.0,20900000.0,4607000.0,1410000.0,6426000.0,8457000.0
2106003,2005,23189000,783000.0,22406000.0,4859000.0,1068000.0,6833000.0,9646000.0
2106003,2006,26783000,946000.0,25837000.0,4891000.0,2440000.0,7590000.0,10915000.0
2106003,2007,29730000,1203000.0,28527000.0,5653000.0,1716000.0,9494000.0,11664000.0
2106003,2008,32559000,1400000.0,31159000.0,4071000.0,1903000.0,11518000.0,13667000.0
2106003,2009,42730000,1578000.0,41153000.0,8298000.0,2721000.0,13345000.0,16788000.0
2106003,2010,39256000,900000.0,38356000.0,9372000.0,2113000.0,9446000.0,17425000.0
2106003,2011,48215000,2616000.0,45599000.0,9349000.0,2768000.0,13760000.0,19722000.0
2106003,2012,55297000,2813000.0,52484000.0,8031000.0,3515000.0,16245000.0,24693000.0
2106003,2013,65479000,4013000.0,61466000.0,10460000.0,7533000.0,18547000.0,24927000.0
2106003,2014,72821000,2931000.0,69890000.0,11386000.0,4441000.0,22538000.0,31524000.0
2106003,2015,156075000,13263000.0,142812000.0,11743000.0,50887000.0,45809000.0,34372000.0
2106003,2016,132766000,8548000.0,124218000.0,11109000.0,32022000.0,41397000.0,39691000.0
2106003,2017,150518000,5660000.0,144859000.0,11952000.0,52832000.0,38697000.0,41378000.0
2106003,2018,171367000,5816000.0,165551000.0,11051000.0,62746000.0,43877000.0,47877000.0
2106003,2019,147935000,6343000.0,141592000.0,5647000.0,44806000.0,39166000.0,51973000.0
2106003,2020,140740000,6844000.0,133896000.0,6635000.0,29299000.0,38500000.0,59463000.0
2106003,2021,274539000,9594000.0,264945000.0,8084000.0,131761000.0,60967000.0,64133000.0
2106003,2022,275398000,,,,,,
2106003,2023,237817000,,,,,,
2106102,2002,20034000,363000.0,19671000.0,9326000.0,965000.0,3439000.0,5941000.0
2106102,2003,33753000,509000.0,33244000.0,19176000.0,1979000.0,5002000.0,7088000.0
2106102,2004,36488000,497000.0,35991000.0,20204000.0,1424000.0,6435000.0,7927000.0
2106102,2005,38884000,655000.0,38229000.0,20614000.0,1288000.0,7312000.0,9014000.0
2106102,2006,34761000,952000.0,33809000.0,13069000.0,2618000.0,7386000.0,10736000.0
2106102,2007,40513000,977000.0,39537000.0,18097000.0,1447000.0,8707000.0,11285000.0
2106102,2008,67292000,1222000.0,66070000.0,38015000.0,2864000.0,11653000.0,13538000.0
2106102,2009,89647000,1348000.0,88299000.0,49069000.0,4505000.0,16076000.0,18649000.0
2106102,2010,86918000,1318000.0,85600000.0,49285000.0,4094000.0,14468000.0,17752000.0
2106102,2011,71357000,2060000.0,69297000.0,29838000.0,3312000.0,15017000.0,21129000.0
2106102,2012,104265000,1803000.0,102462000.0,55178000.0,5466000.0,18104000.0,23714000.0
2106102,2013,130094000,1849000.0,128245000.0,74208000.0,5888000.0,22917000.0,25232000.0
2106102,2014,142560000,2352000.0,140208000.0,75831000.0,8307000.0,26299000.0,29772000.0
2106102,2015,154107000,3107000.0,150999000.0,78944000.0,9401000.0,30500000.0,32154000.0
2106102,2016,116043000,3847000.0,112195000.0,39772000.0,6498000.0,30622000.0,35303000.0
2106102,2017,191936000,5459000.0,186477000.0,97071000.0,8223000.0,41539000.0,39645000.0
2106102,2018,221203000,6100000.0,215103000.0,115596000.0,8715000.0,48091000.0,42701000.0
2106102,2019,193254000,6715000.0,186539000.0,89150000.0,8103000.0,44970000.0,44316000.0
2106102,2020,352001000,8101000.0,343901000.0,225141000.0,11347000.0,58355000.0,49057000.0
2106102,2021,413263000,9963000.0,403300000.0,273396000.0,12932000.0,65268000.0,51705000.0
2106102,2022,527370000,,,,,,
2106102,2023,390947000,,,,,,
2106201,2002,6799000,210000.0,6589000.0,1417000.0,255000.0,1295000.0,3622000.0
2106201,2003,7920000,113000.0,7806000.0,2092000.0,294000.0,1343000.0,4078000.0
2106201,2004,8949000,153000.0,8796000.0,2338000.0,262000.0,1660000.0,4537000.0
2106201,2005,10680000,181000.0,10500000.0,3451000.0,242000.0,1750000.0,5057000.0
2106201,2006,11635000,239000.0,11396000.0,3327000.0,529000.0,1975000.0,5566000.0
2106201,2007,13357000,270000.0,13087000.0,3654000.0,336000.0,2295000.0,6801000.0
2106201,2008,15410000,316000.0,15094000.0,4225000.0,450000.0,2623000.0,7795000.0
2106201,2009,18125000,309000.0,17816000.0,3831000.0,664000.0,3510000.0,9810000.0
2106201,2010,19312000,416000.0,18896000.0,4153000.0,711000.0,3838000.0,10194000.0
2106201,2011,22023000,539000.0,21484000.0,4905000.0,872000.0,4755000.0,10952000.0
2106201,2012,26495000,719000.0,25776000.0,5050000.0,1103000.0,5926000.0,13697000.0
2106201,2013,31729000,704000.0,31026000.0,7068000.0,1181000.0,6931000.0,15846000.0
2106201,2014,34848000,692000.0,34155000.0,7038000.0,1352000.0,7849000.0,17915000.0
2106201,2015,33374000,941000.0,32433000.0,6519000.0,1464000.0,7318000.0,17132000.0
2106201,2016,37812000,1085000.0,36727000.0,7979000.0,1561000.0,8759000.0,18428000.0
2106201,2017,48059000,1635000.0,46424000.0,7520000.0,1822000.0,11633000.0,25449000.0
2106201,2018,49725000,1796000.0,47929000.0,6635000.0,2022000.0,12604000.0,26668000.0
2106201,2019,46049000,1692000.0,44357000.0,6007000.0,1936000.0,11080000.0,25334000.0
2106201,2020,51951000,2040000.0,49911000.0,6645000.0,1891000.0,12872000.0,28502000.0
2106201,2021,57337000,2650000.0,54687000.0,7881000.0,1965000.0,14779000.0,30062000.0
2106201,2022,66411000,,,,,,
2106201,2023,72747000,,,,,,
2106300,2002,17003000,347000.0,16656000.0,4383000.0,826000.0,3544000.0,7904000.0
2106300,2003,20119000,324000.0,19795000.0,6344000.0,944000.0,3685000.0,8821000.0
2106300,2004,24551000,451000.0,24100000.0,7904000.0,911000.0,5237000.0,10047000.0
2106300,2005,25022000,618000.0,24404000.0,6766000.0,927000.0,5306000.0,11405000.0
2106300,2006,31139000,715000.0,30424000.0,7992000.0,2058000.0,6632000.0,13742000.0
2106300,2007,32822000,897000.0,31926000.0,7975000.0,1300000.0,7167000.0,15484000.0
2106300,2008,50182000,1090000.0,49093000.0,19620000.0,2090000.0,9764000.0,17619000.0
2106300,2009,55576000,1404000.0,54172000.0,18513000.0,2707000.0,11975000.0,20978000.0
2106300,2010,51930000,1529000.0,50401000.0,12707000.0,2387000.0,10406000.0,24901000.0
2106300,2011,64959000,1868000.0,63091000.0,16381000.0,2946000.0,13876000.0,29888000.0
2106300,2012,71599000,2596000.0,69003000.0,11850000.0,3387000.0,17370000.0,36396000.0
2106300,2013,87819000,2778000.0,85041000.0,20888000.0,3376000.0,20652000.0,40125000.0
2106300,2014,103341000,3034000.0,100307000.0,24012000.0,4972000.0,23841000.0,47481000.0
2106300,2015,94846000,3317000.0,91529000.0,15402000.0,5145000.0,21015000.0,49966000.0
2106300,2016,109536000,4378000.0,105157000.0,16700000.0,5548000.0,26486000.0,56424000.0
2106300,2017,115468000,4842000.0,110626000.0,19451000.0,5669000.0,27816000.0,57690000.0
2106300,2018,122879000,4930000.0,117949000.0,17714000.0,5626000.0,30167000.0,64443000.0
2106300,2019,118117000,5006000.0,113110000.0,16446000.0,5454000.0,27753000.0,63458000.0
2106300,2020,126735000,4750000.0,121985000.0,22882000.0,5200000.0,27879000.0,66024000.0
2106300,2021,140962000,6137000.0,134826000.0,24589000.0,5144000.0,32864000.0,72228000.0
2106300,2022,169830000,,,,,,
2106300,2023,181567000,,,,,,
2106326,2002,23085000,923000.0,22162000.0,3413000.0,1463000.0,7570000.0,9717000.0
2106326,2003,28658000,1301000.0,27357000.0,5209000.0,1415000.0,9647000.0,11087000.0
2106326,2004,30966000,1247000.0,29719000.0,5938000.0,1303000.0,10077000.0,12400000.0
2106326,2005,32388000,1094000.0,31295000.0,5931000.0,1148000.0,9876000.0,14339000.0
2106326,2006,39291000,1427000.0,37864000.0,5730000.0,2590000.0,12045000.0,17499000.0
2106326,2007,44766000,1880000.0,42886000.0,6739000.0,1526000.0,14678000.0,19942000.0
2106326,2008,57389000,2854000.0,54535000.0,8956000.0,2208000.0,20355000.0,23016000.0
2106326,2009,74682000,4055000.0,70627000.0,7851000.0,3284000.0,29949000.0,29543000.0
2106326,2010,83635000,4315000.0,79319000.0,10150000.0,11687000.0,29810000.0,27672000.0
2106326,2011,83324000,5275000.0,78048000.0,9903000.0,4039000.0,33186000.0,30921000.0
2106326,2012,96020000,6238000.0,89783000.0,11129000.0,5012000.0,39686000.0,33956000.0
2106326,2013,104023000,6031000.0,97992000.0,15045000.0,3792000.0,39013000.0,40141000.0
2106326,2014,123837000,7255000.0,116583000.0,14161000.0,5409000.0,49158000.0,47854000.0
2106326,2015,136500000,8832000.0,127668000.0,15895000.0,6376000.0,51513000.0,53884000.0
2106326,2016,155858000,10516000.0,145341000.0,18943000.0,6118000.0,62644000.0,57637000.0
2106326,2017,160111000,11105000.0,149006000.0,18384000.0,5953000.0,61536000.0,63133000.0
2106326,2018,178486000,13230000.0,165256000.0,17958000.0,7441000.0,68770000.0,71087000.0
2106326,2019,171965000,14157000.0,157808000.0,16511000.0,7277000.0,62869000.0,71150000.0
2106326,2020,182456000,13560000.0,168896000.0,19089000.0,8873000.0,64544000.0,76390000.0
2106326,2021,208574000,16654000.0,191920000.0,28033000.0,18365000.0,69895000.0,75626000.0
2106326,2022,250130000,,,,,,
2106326,2023,275246000,,,,,,
2106359,2002,15561000,156000.0,15406000.0,8575000.0,677000.0,1618000.0,4536000.0
2106359,2003,20508000,128000.0,20380000.0,12539000.0,997000.0,1648000.0,5197000.0
2106359,2004,22779000,162000.0,22616000.0,13787000.0,647000.0,2494000.0,5688000.0
2106359,2005,15028000,130000.0,14898000.0,6502000.0,370000.0,1533000.0,6493000.0
2106359,2006,23783000,163000.0,23620000.0,12427000.0,1455000.0,2667000.0,7071000.0
2106359,2007,24359000,196000.0,24164000.0,12703000.0,608000.0,2853000.0,7999000.0
2106359,2008,56327000,261000.0,56066000.0,39712000.0,2104000.0,5500000.0,8749000.0
2106359,2009,32790000,147000.0,32642000.0,17347000.0,1235000.0,3535000.0,10526000.0
2106359,2010,35697000,194000.0,35503000.0,16772000.0,1212000.0,3995000.0,13524000.0
2106359,2011,40843000,335000.0,40508000.0,18277000.0,1458000.0,5430000.0,15342000.0
2106359,2012,43583000,517000.0,43066000.0,18379000.0,1646000.0,6067000.0,16974000.0
2106359,2013,51208000,994000.0,50214000.0,19440000.0,1600000.0,7891000.0,21284000.0
2106359,2014,50608000,751000.0,49857000.0,17377000.0,2152000.0,8168000.0,22159000.0
2106359,2015,47346000,609000.0,46738000.0,15582000.0,1937000.0,7154000.0,22064000.0
2106359,2016,49531000,824000.0,48707000.0,15180000.0,1831000.0,8625000.0,23071000.0
2106359,2017,50490000,1068000.0,49422000.0,13719000.0,1480000.0,9155000.0,25069000.0
2106359,2018,59419000,1258000.0,58161000.0,15631000.0,1579000.0,11242000.0,29709000.0
2106359,2019,60958000,1365000.0,59593000.0,14952000.0,1570000.0,10945000.0,32125000.0
2106359,2020,66313000,1500000.0,64814000.0,18704000.0,1421000.0,10619000.0,34069000.0
2106359,2021,90804000,2236000.0,88568000.0,34659000.0,1909000.0,13841000.0,38159000.0
2106359,2022,90904000,,,,,,
2106359,2023,116023000,,,,,,
2106375,2002,13944000,287000.0,13657000.0,2677000.0,617000.0,2923000.0,7439000.0
2106375,2003,13912000,171000.0,13741000.0,4428000.0,602000.0,2278000.0,6433000.0
2106375,2004,14848000,177000.0,14670000.0,4614000.0,439000.0,2545000.0,7072000.0
2106375,2005,17523000,285000.0,17238000.0,5844000.0,438000.0,2776000.0,8180000.0
2106375,2006,21134000,447000.0,20686000.0,6566000.0,1148000.0,3370000.0,9602000.0
2106375,2007,25620000,585000.0,25035000.0,7929000.0,710000.0,4532000.0,11864000.0
2106375,2008,32161000,565000.0,31596000.0,12077000.0,1033000.0,4865000.0,13622000.0
2106375,2009,34413000,700000.0,33714000.0,9436000.0,1254000.0,6309000.0,16715000.0
2106375,2010,42660000,944000.0,41717000.0,13356000.0,1424000.0,7038000.0,19899000.0
2106375,2011,48957000,1184000.0,47773000.0,13353000.0,1637000.0,8633000.0,24150000.0
2106375,2012,56672000,1620000.0,55052000.0,13819000.0,2115000.0,9978000.0,29141000.0
2106375,2013,67798000,2235000.0,65563000.0,19984000.0,3172000.0,12258000.0,30149000.0
2106375,2014,77260000,2328000.0,74932000.0,17840000.0,6292000.0,15111000.0,35689000.0
2106375,2015,81647000,2342000.0,79305000.0,19666000.0,8629000.0,14155000.0,36855000.0
2106375,2016,90160000,3059000.0,87101000.0,22766000.0,6074000.0,17615000.0,40646000.0
2106375,2017,94054000,3385000.0,90669000.0,21811000.0,4985000.0,17735000.0,46138000.0
2106375,2018,98638000,4577000.0,94061000.0,16860000.0,5227000.0,19884000.0,52089000.0
2106375,2019,101067000,4038000.0,97029000.0,16138000.0,5204000.0,20230000.0,55457000.0
